id;class_shape;num_faces;num_vertices;type_shape;barycenter;distance from barycenter to the origin;bounding_box_points;extent_length;extent_x;extent_y;extent_z;max_length;bounding box volume;major angle;second angle
125;Octopus;2682;1343;triangles;[0.05728353 0.03880309 0.21408114];0,224984037;"[[-0.42284101 -0.28855801 -0.412909  ]
 [ 0.55463302 -0.28855801 -0.412909  ]
 [-0.42284101  0.56854999 -0.412909  ]
 [-0.42284101 -0.28855801  0.64362901]
 [ 0.55463302  0.56854999  0.64362901]
 [-0.42284101  0.56854999  0.64362901]
 [ 0.55463302 -0.28855801  0.64362901]
 [ 0.55463302  0.56854999 -0.412909  ]]";[0.97747403 0.857108   1.05653802];0,977474034;0,857107997;1,056538016;1,056538016;0,885168407;0,854245294;-0,827353342
126;Octopus;12646;6325;triangles;[-1.45960692e-04 -1.90846022e-04 -4.35999742e-05];0,000244188;"[[-0.35437599 -0.88462001 -0.872558  ]
 [ 0.56056499 -0.88462001 -0.872558  ]
 [-0.35437599  0.83069003 -0.872558  ]
 [-0.35437599 -0.88462001  0.80055302]
 [ 0.56056499  0.83069003  0.80055302]
 [-0.35437599  0.83069003  0.80055302]
 [ 0.56056499 -0.88462001  0.80055302]
 [ 0.56056499  0.83069003 -0.872558  ]]";[0.91494098 1.71531004 1.67311102];0,914940983;1,715310037;1,673111022;1,715310037;2,625792905;-0,004866496;0,578210492
127;Octopus;23808;11906;triangles;[-2.72539962e-05 -1.03970824e-04 -4.50244439e-05];0,000116533;"[[-0.78640902 -0.80299097 -0.48714799]
 [ 0.73889601 -0.80299097 -0.48714799]
 [-0.78640902  0.808097   -0.48714799]
 [-0.78640902 -0.80299097  0.527044  ]
 [ 0.73889601  0.808097    0.527044  ]
 [-0.78640902  0.808097    0.527044  ]
 [ 0.73889601 -0.80299097  0.527044  ]
 [ 0.73889601  0.808097   -0.48714799]]";[1.52530503 1.61108798 1.01419199];1,525305033;1,611087978;1,014191985;1,611087978;2,492275994;-0,575119787;0,582264841
128;Octopus;12324;6164;triangles;[-1.53178652e-04 -1.75197398e-04 -4.12776301e-05];0,000236351;"[[-0.710262   -0.33774    -0.79589999]
 [ 0.63519502 -0.33774    -0.79589999]
 [-0.710262    0.28308001 -0.79589999]
 [-0.710262   -0.33774     0.87955803]
 [ 0.63519502  0.28308001  0.87955803]
 [-0.710262    0.28308001  0.87955803]
 [ 0.63519502 -0.33774     0.87955803]
 [ 0.63519502  0.28308001 -0.79589999]]";[1.34545702 0.62082002 1.67545801];1,345457017;0,620820016;1,675458014;1,675458014;1,399487706;0,34327526;-0,042820005
129;Octopus;12284;6144;triangles;[-0.00019295 -0.0001673  -0.000129  ];0,00028611;"[[-0.93581802 -0.72037297 -0.297299  ]
 [ 0.91253901 -0.72037297 -0.297299  ]
 [-0.93581802  0.844827   -0.297299  ]
 [-0.93581802 -0.72037297  0.47395599]
 [ 0.91253901  0.844827    0.47395599]
 [-0.93581802  0.844827    0.47395599]
 [ 0.91253901 -0.72037297  0.47395599]
 [ 0.91253901  0.844827   -0.297299  ]]";[1.84835702 1.56519997 0.77125499];1,848357022;1,565199971;0,771254987;1,848357022;2,231277972;0,925841359;-0,927361496
130;Octopus;15490;7747;triangles;[-1.22440473e-04 -1.23612998e-04 -8.30960362e-05];0,000192813;"[[-0.69495898 -0.83247697 -0.316726  ]
 [ 0.76306498 -0.83247697 -0.316726  ]
 [-0.69495898  0.81840801 -0.316726  ]
 [-0.69495898 -0.83247697  0.52784902]
 [ 0.76306498  0.81840801  0.52784902]
 [-0.69495898  0.81840801  0.52784902]
 [ 0.76306498 -0.83247697  0.52784902]
 [ 0.76306498  0.81840801 -0.316726  ]]";[1.45802397 1.65088499 0.84457502];1,458023965;1,650884986;0,844575018;1,650884986;2,032917298;0,364843954;-0,372307636
131;Octopus;22098;11051;triangles;[-9.22764410e-05 -6.53060712e-05 -1.96965220e-05];0,000114751;"[[-0.60663402 -0.67361301 -0.68921202]
 [ 0.4777     -0.67361301 -0.68921202]
 [-0.60663402  0.78623801 -0.68921202]
 [-0.60663402 -0.67361301  0.79296398]
 [ 0.4777      0.78623801  0.79296398]
 [-0.60663402  0.78623801  0.79296398]
 [ 0.4777     -0.67361301  0.79296398]
 [ 0.4777      0.78623801 -0.68921202]]";[1.08433402 1.45985103 1.48217601];1,084334016;1,459851027;1,482176006;1,482176006;2,34623441;-0,112811111;-0,698661851
132;Octopus;15620;7812;triangles;[-1.52740668e-04 -1.44243774e-04 -3.58466637e-05];0,000213122;"[[-0.24806599 -0.287393   -0.95020199]
 [ 0.26546699 -0.287393   -0.95020199]
 [-0.24806599  0.289168   -0.95020199]
 [-0.24806599 -0.287393    0.97256601]
 [ 0.26546699  0.289168    0.97256601]
 [-0.24806599  0.289168    0.97256601]
 [ 0.26546699 -0.287393    0.97256601]
 [ 0.26546699  0.289168   -0.95020199]]";[0.51353298 0.576561   1.922768  ];0,513532981;0,576561004;1,922767997;1,922767997;0,569299092;0,006322849;0,698849572
133;Octopus;20932;10466;triangles;[-7.80855130e-05 -9.29469481e-05 -3.83886666e-05];0,000127319;"[[-0.301487   -0.86900502 -0.60848498]
 [ 0.66470498 -0.86900502 -0.60848498]
 [-0.301487    0.75849098 -0.60848498]
 [-0.301487   -0.86900502  0.672418  ]
 [ 0.66470498  0.75849098  0.672418  ]
 [-0.301487    0.75849098  0.672418  ]
 [ 0.66470498 -0.86900502  0.672418  ]
 [ 0.66470498  0.75849098 -0.60848498]]";[0.96619198 1.627496   1.28090298];0,966191977;1,627496004;1,280902982;1,627496004;2,0141861;0,294376949;-0,679678073
134;Octopus;21860;10932;triangles;[-8.86348802e-05 -2.25882696e-05 -5.09270237e-05];0,00010469;"[[-0.62273902 -0.83949798 -0.56289601]
 [ 0.68740499 -0.83949798 -0.56289601]
 [-0.62273902  0.83761501 -0.56289601]
 [-0.62273902 -0.83949798  0.49903399]
 [ 0.68740499  0.83761501  0.49903399]
 [-0.62273902  0.83761501  0.49903399]
 [ 0.68740499 -0.83949798  0.49903399]
 [ 0.68740499  0.83761501 -0.56289601]]";[1.31014401 1.677113   1.06193   ];1,310144007;1,677112997;1,061930001;1,677112997;2,333335827;0,140104667;-0,135193369
135;Octopus;30398;15201;triangles;[-6.34195270e-05 -5.33345517e-05 -2.16716670e-05];8,5652E-05;"[[-0.57224798 -0.688371   -0.57186002]
 [ 0.57020402 -0.688371   -0.57186002]
 [-0.57224798  0.76407099 -0.57186002]
 [-0.57224798 -0.688371    0.63086098]
 [ 0.57020402  0.76407099  0.63086098]
 [-0.57224798  0.76407099  0.63086098]
 [ 0.57020402 -0.688371    0.63086098]
 [ 0.57020402  0.76407099 -0.57186002]]";[1.142452   1.45244199 1.202721  ];1,142452002;1,45244199;1,202721;1,45244199;1,995729389;0,093008471;-0,091387796
136;Octopus;28248;14126;triangles;[-6.77597473e-05 -5.72220944e-05 -2.94618046e-05];9,34545E-05;"[[-0.73312497 -0.68918401 -0.488352  ]
 [ 0.67158198 -0.68918401 -0.488352  ]
 [-0.73312497  0.66230899 -0.488352  ]
 [-0.73312497 -0.68918401  0.468353  ]
 [ 0.67158198  0.66230899  0.468353  ]
 [-0.73312497  0.66230899  0.468353  ]
 [ 0.67158198 -0.68918401  0.468353  ]
 [ 0.67158198  0.66230899 -0.488352  ]]";[1.40470695 1.351493   0.956705  ];1,404706955;1,351493001;0,956705004;1,404706955;1,816258163;0,746292873;-0,745571773
137;Octopus;18244;9124;triangles;[-1.25269649e-04 -2.15615856e-05 -3.91568911e-05];0,000133006;"[[-0.53275001 -0.74839401 -0.52553099]
 [ 0.59636599 -0.74839401 -0.52553099]
 [-0.53275001  0.576087   -0.52553099]
 [-0.53275001 -0.74839401  0.47262901]
 [ 0.59636599  0.576087    0.47262901]
 [-0.53275001  0.576087    0.47262901]
 [ 0.59636599 -0.74839401  0.47262901]
 [ 0.59636599  0.576087   -0.52553099]]";[1.129116   1.32448101 0.99816   ];1,129115999;1,32448101;0,998160005;1,32448101;1,492740999;0,895031695;-0,806442314
138;Octopus;19184;9594;triangles;[-1.80942008e-04 -1.43836443e-04 -4.86773388e-05];0,000236217;"[[-0.79324597 -0.68807399 -0.53549403]
 [ 0.80626899 -0.68807399 -0.53549403]
 [-0.79324597  0.34839001 -0.53549403]
 [-0.79324597 -0.68807399  0.57746702]
 [ 0.80626899  0.34839001  0.57746702]
 [-0.79324597  0.34839001  0.57746702]
 [ 0.80626899 -0.68807399  0.57746702]
 [ 0.80626899  0.34839001 -0.53549403]]";[1.59951496 1.03646401 1.11296105];1,599514961;1,036464006;1,112961054;1,599514961;1,845111002;0,999062682;-0,996905568
139;Octopus;16030;8017;triangles;[-4.18003261e-05 -5.16314416e-05 -8.53321233e-05];0,000108142;"[[-0.75977403 -0.72301    -0.244031  ]
 [ 0.72130901 -0.72301    -0.244031  ]
 [-0.75977403  0.75574303 -0.244031  ]
 [-0.75977403 -0.72301     0.29356399]
 [ 0.72130901  0.75574303  0.29356399]
 [-0.75977403  0.75574303  0.29356399]
 [ 0.72130901 -0.72301     0.29356399]
 [ 0.72130901  0.75574303 -0.244031  ]]";[1.48108304 1.47875303 0.53759499];1,481083035;1,47875303;0,537594989;1,481083035;1,177416905;0,90648224;-0,906456374
140;Octopus;18396;9200;triangles;[-8.20180974e-05 -1.04082378e-04 -6.58465330e-05];0,000147973;"[[-0.68041801 -0.80515599 -0.37570599]
 [ 0.91282201 -0.80515599 -0.37570599]
 [-0.68041801  0.79342902 -0.37570599]
 [-0.68041801 -0.80515599  0.47370601]
 [ 0.91282201  0.79342902  0.47370601]
 [-0.68041801  0.79342902  0.47370601]
 [ 0.91282201 -0.80515599  0.47370601]
 [ 0.91282201  0.79342902 -0.37570599]]";[1.59324002 1.59858501 0.84941199];1,593240023;1,59858501;0,849411994;1,59858501;2,163392565;0,823992455;-0,818320723
201;Plier;8970;4487;triangles;[-2.94208780e-04 -2.55351279e-04 -6.05677900e-05];0,000394248;"[[-0.67574197 -0.079542   -0.969787  ]
 [ 0.51605999 -0.079542   -0.969787  ]
 [-0.67574197  0.08539    -0.969787  ]
 [-0.67574197 -0.079542    0.86589998]
 [ 0.51605999  0.08539     0.86589998]
 [-0.67574197  0.08539     0.86589998]
 [ 0.51605999 -0.079542    0.86589998]
 [ 0.51605999  0.08539    -0.969787  ]]";[1.19180197 0.16493201 1.83568698];1,191801965;0,164932005;1,835686982;1,835686982;0,360834176;0,294789276;0,001057604
202;Plier;8978;4491;triangles;[-2.78686075e-04 -2.54634266e-04 -5.97723347e-05];0,000382201;"[[-0.69055903 -0.079647   -0.97523302]
 [ 0.51102    -0.079647   -0.97523302]
 [-0.69055903  0.08501    -0.97523302]
 [-0.69055903 -0.079647    0.856318  ]
 [ 0.51102     0.08501     0.856318  ]
 [-0.69055903  0.08501     0.856318  ]
 [ 0.51102    -0.079647    0.856318  ]
 [ 0.51102     0.08501    -0.97523302]]";[1.20157903 0.164657   1.83155102];1,201579034;0,164656997;1,831551015;1,831551015;0,362369429;0,258162575;0,000953676
203;Plier;7808;3906;triangles;[-2.95496721e-04 -2.95993612e-04 -7.05612417e-05];0,000424157;"[[-0.70776802 -0.080493   -0.97525799]
 [ 0.50472498 -0.080493   -0.97525799]
 [-0.70776802  0.083869   -0.97525799]
 [-0.70776802 -0.080493    0.837825  ]
 [ 0.50472498  0.083869    0.837825  ]
 [-0.70776802  0.083869    0.837825  ]
 [ 0.50472498 -0.080493    0.837825  ]
 [ 0.50472498  0.083869   -0.97525799]]";[1.212493   0.16436201 1.81308299];1,212493002;0,164362006;1,813082993;1,813082993;0,361325288;0,222229753;0,00443293
204;Plier;8810;4407;triangles;[-3.14021706e-04 -2.46213756e-04 -9.53063269e-05];0,000410261;"[[-0.76842499 -0.075499   -0.69849801]
 [ 0.96827102 -0.075499   -0.69849801]
 [-0.76842499  0.0791     -0.69849801]
 [-0.76842499 -0.075499    0.67986703]
 [ 0.96827102  0.0791      0.67986703]
 [-0.76842499  0.0791      0.67986703]
 [ 0.96827102 -0.075499    0.67986703]
 [ 0.96827102  0.0791     -0.69849801]]";[1.736696   0.154599   1.37836504];1,736696005;0,154598996;1,37836504;1,736696005;0,37007924;0,961252182;-0,02319424
205;Plier;8952;4478;triangles;[-2.10334242e-04 -2.60499078e-04 -5.87591336e-05];0,000339931;"[[-0.60477602 -0.083685   -0.96580398]
 [ 0.67212802 -0.083685   -0.96580398]
 [-0.60477602  0.088202   -0.96580398]
 [-0.60477602 -0.083685    0.90786999]
 [ 0.67212802  0.088202    0.90786999]
 [-0.60477602  0.088202    0.90786999]
 [ 0.67212802 -0.083685    0.90786999]
 [ 0.67212802  0.088202   -0.96580398]]";[1.27690405 0.171887   1.87367398];1,276904047;0,171887003;1,873673975;1,873673975;0,411239978;0,189378709;0,00750277
206;Plier;9584;4794;triangles;[-2.25691723e-04 -2.39437336e-04 -5.71473697e-05];0,000333965;"[[-0.74189401 -0.07958    -0.96013802]
 [ 0.51392198 -0.07958    -0.96013802]
 [-0.74189401  0.084225   -0.96013802]
 [-0.74189401 -0.07958     0.85419601]
 [ 0.51392198  0.084225    0.85419601]
 [-0.74189401  0.084225    0.85419601]
 [ 0.51392198 -0.07958     0.85419601]
 [ 0.51392198  0.084225   -0.96013802]]";[1.25581598 0.163805   1.81433403];1,255815983;0,163805;1,814334035;1,814334035;0,373224727;-0,103718244;0,000951484
207;Plier;10400;5202;triangles;[-1.71680527e-04 -2.14746529e-04 -5.01823505e-05];0,000279479;"[[-0.76647401 -0.079161   -0.934075  ]
 [ 0.62632602 -0.079161   -0.934075  ]
 [-0.76647401  0.079515   -0.934075  ]
 [-0.76647401 -0.079161    0.81862599]
 [ 0.62632602  0.079515    0.81862599]
 [-0.76647401  0.079515    0.81862599]
 [ 0.62632602 -0.079161    0.81862599]
 [ 0.62632602  0.079515   -0.934075  ]]";[1.39280003 0.15867601 1.75270098];1,392800033;0,158676006;1,752700984;1,752700984;0,387353834;-0,008780698;0,00065186
208;Plier;12204;6104;triangles;[-1.03911159e-04 -1.64391796e-04 -3.83948210e-05];0,000198233;"[[-0.77104801 -0.078774   -0.87883598]
 [ 0.72492701 -0.078774   -0.87883598]
 [-0.77104801  0.082087   -0.87883598]
 [-0.77104801 -0.078774    0.73547   ]
 [ 0.72492701  0.082087    0.73547   ]
 [-0.77104801  0.082087    0.73547   ]
 [ 0.72492701 -0.078774    0.73547   ]
 [ 0.72492701  0.082087   -0.87883598]]";[1.49597502 0.160861   1.61430597];1,495975018;0,160861;1,614305973;1,614305973;0,388473108;0,989568556;0,02021172
209;Plier;10216;5110;triangles;[-2.78410418e-04 -1.92990925e-04 -5.55339389e-05];0,000343281;"[[-0.770495   -0.077523   -0.816737  ]
 [ 0.84498    -0.077523   -0.816737  ]
 [-0.770495    0.082044   -0.816737  ]
 [-0.770495   -0.077523    0.66264999]
 [ 0.84498     0.082044    0.66264999]
 [-0.770495    0.082044    0.66264999]
 [ 0.84498    -0.077523    0.66264999]
 [ 0.84498     0.082044   -0.816737  ]]";[1.615475   0.159567   1.47938699];1,615474999;0,159566998;1,479386985;1,615474999;0,381351194;0,998487311;-0,065795556
210;Plier;11012;5508;triangles;[-2.53216558e-04 -1.85776836e-04 -6.23239475e-05];0,000320181;"[[-0.76061302 -0.079584   -0.76251203]
 [ 0.91147298 -0.079584   -0.76251203]
 [-0.76061302  0.084707   -0.76251203]
 [-0.76061302 -0.079584    0.66996098]
 [ 0.91147298  0.084707    0.66996098]
 [-0.76061302  0.084707    0.66996098]
 [ 0.91147298 -0.079584    0.66996098]
 [ 0.91147298  0.084707   -0.76251203]]";[1.672086 0.164291 1.432473];1,672086;0,164291002;1,432473004;1,672086;0,393512774;0,987527958;-0,043767337
211;Plier;8564;4284;triangles;[-3.23329160e-04 -2.49041291e-04 -8.55740395e-05];0,000416997;"[[-0.75344002 -0.076081   -0.73584402]
 [ 0.95985198 -0.076081   -0.73584402]
 [-0.75344002  0.075916   -0.73584402]
 [-0.75344002 -0.076081    0.68227702]
 [ 0.95985198  0.075916    0.68227702]
 [-0.75344002  0.075916    0.68227702]
 [ 0.95985198 -0.076081    0.68227702]
 [ 0.95985198  0.075916   -0.73584402]]";[1.713292   0.151997   1.41812104];1,713292003;0,151997;1,41812104;1,713292003;0,369300337;0,973981059;-0,010626557
212;Plier;8592;4298;triangles;[-0.00033406 -0.0002576  -0.00010646];0,000435071;"[[-0.79189199 -0.077249   -0.67279202]
 [ 0.98667198 -0.077249   -0.67279202]
 [-0.79189199  0.082488   -0.67279202]
 [-0.79189199 -0.077249    0.70325601]
 [ 0.98667198  0.082488    0.70325601]
 [-0.79189199  0.082488    0.70325601]
 [ 0.98667198 -0.077249    0.70325601]
 [ 0.98667198  0.082488   -0.67279202]]";[1.77856398 0.159737   1.37604803];1,778563976;0,159736998;1,376048028;1,778563976;0,390938645;0,919002732;0,029546347
213;Plier;7922;3963;triangles;[-3.56536388e-04 -2.68129199e-04 -5.95139776e-05];0,000450059;"[[-0.62212098 -0.079239   -0.93185401]
 [ 0.56548101 -0.079239   -0.93185401]
 [-0.62212098  0.077786   -0.93185401]
 [-0.62212098 -0.079239    0.80838001]
 [ 0.56548101  0.077786    0.80838001]
 [-0.62212098  0.077786    0.80838001]
 [ 0.56548101 -0.079239    0.80838001]
 [ 0.56548101  0.077786   -0.93185401]]";[1.18760198 0.157025   1.74023402];1,187601984;0,157025002;1,740234017;1,740234017;0,324524415;0,479268234;0,019249607
214;Plier;7604;3804;triangles;[-3.49217121e-04 -2.90408281e-04 -6.67542547e-05];0,00045907;"[[-0.60610002 -0.081305   -0.96218097]
 [ 0.58749801 -0.081305   -0.96218097]
 [-0.60610002  0.08305    -0.96218097]
 [-0.60610002 -0.081305    0.84119397]
 [ 0.58749801  0.08305     0.84119397]
 [-0.60610002  0.08305     0.84119397]
 [ 0.58749801 -0.081305    0.84119397]
 [ 0.58749801  0.08305    -0.96218097]]";[1.19359803 0.16435499 1.80337495];1,193598032;0,164354995;1,803374946;1,803374946;0,353774913;0,401273148;0,017902502
215;Plier;8922;4463;triangles;[-2.69971466e-04 -2.55223440e-04 -5.62931698e-05];0,000375756;"[[-0.60046101 -0.080424   -0.98201102]
 [ 0.61005002 -0.080424   -0.98201102]
 [-0.60046101  0.087098   -0.98201102]
 [-0.60046101 -0.080424    0.87877297]
 [ 0.61005002  0.087098    0.87877297]
 [-0.60046101  0.087098    0.87877297]
 [ 0.61005002 -0.080424    0.87877297]
 [ 0.61005002  0.087098   -0.98201102]]";[1.21051103 0.16752201 1.86078399];1,210511029;0,167522006;1,860783994;1,860783994;0,377343242;0,341754424;0,014885885
216;Plier;8952;4478;triangles;[-2.49673705e-04 -2.55783020e-04 -5.64215300e-05];0,000361864;"[[-0.59318799 -0.08099    -0.98687297]
 [ 0.62364101 -0.08099    -0.98687297]
 [-0.59318799  0.087471   -0.98687297]
 [-0.59318799 -0.08099     0.88384199]
 [ 0.62364101  0.087471    0.88384199]
 [-0.59318799  0.087471    0.88384199]
 [ 0.62364101 -0.08099     0.88384199]
 [ 0.62364101  0.087471   -0.98687297]]";[1.216829   0.168461   1.87071496];1,216829002;0,168461002;1,870714962;1,870714962;0,383474555;0,29120802;0,012617928
217;Plier;10398;5201;triangles;[-1.35737462e-04 -2.09304246e-04 -4.68074364e-05];0,000253819;"[[-0.60361499 -0.079919   -0.91933   ]
 [ 0.66807002 -0.079919   -0.91933   ]
 [-0.60361499  0.080117   -0.91933   ]
 [-0.60361499 -0.079919    0.84650701]
 [ 0.66807002  0.080117    0.84650701]
 [-0.60361499  0.080117    0.84650701]
 [ 0.66807002 -0.079919    0.84650701]
 [ 0.66807002  0.080117   -0.91933   ]]";[1.271685   0.16003601 1.76583701];1,271685004;0,160036005;1,765837014;1,765837014;0,359375005;-0,106620909;0,000738321
218;Plier;12392;6198;triangles;[-7.17292829e-05 -1.55239973e-04 -3.55957433e-05];0,000174676;"[[-0.57879603 -0.078379   -0.824175  ]
 [ 0.68515497 -0.078379   -0.824175  ]
 [-0.57879603  0.081482   -0.824175  ]
 [-0.57879603 -0.078379    0.79040003]
 [ 0.68515497  0.081482    0.79040003]
 [-0.57879603  0.081482    0.79040003]
 [ 0.68515497 -0.078379    0.79040003]
 [ 0.68515497  0.081482   -0.824175  ]]";[1.263951   0.159861   1.61457503];1,263951004;0,159860998;1,614575028;1,614575028;0,32623533;-0,016668252;0,003189174
219;Plier;7880;3942;triangles;[-0.00019305 -0.00026833 -0.00055185];0,000643276;"[[-0.75557399 -0.063137   -0.96113902]
 [ 0.79033899 -0.063137   -0.96113902]
 [-0.75557399  0.076423   -0.96113902]
 [-0.75557399 -0.063137    0.60145599]
 [ 0.79033899  0.076423    0.60145599]
 [-0.75557399  0.076423    0.60145599]
 [ 0.79033899 -0.063137    0.60145599]
 [ 0.79033899  0.076423   -0.96113902]]";[1.54591298 0.13956    1.56259501];1,545912981;0,139559999;1,56259501;1,56259501;0,337126145;0,949237303;-0,021239395
220;Plier;8910;4457;triangles;[-0.00017398 -0.00021766 -0.00025014];0,000374452;"[[-0.75924999 -0.065043   -0.87638301]
 [ 0.81412202 -0.065043   -0.87638301]
 [-0.75924999  0.078307   -0.87638301]
 [-0.75924999 -0.065043    0.593642  ]
 [ 0.81412202  0.078307    0.593642  ]
 [-0.75924999  0.078307    0.593642  ]
 [ 0.81412202 -0.065043    0.593642  ]
 [ 0.81412202  0.078307   -0.87638301]]";[1.57337201 0.14335001 1.470025  ];1,573372006;0,143350005;1,470025003;1,573372006;0,331553681;0,952268253;-0,011966511
141;Table;27848;13926;triangles;[-1.76701758e-05 -3.83873400e-05 -4.63819940e-05];6,27464E-05;"[[-0.84016597 -0.55008799 -0.12601601]
 [ 0.84031397 -0.55008799 -0.12601601]
 [-0.84016597  0.54205799 -0.12601601]
 [-0.84016597 -0.55008799  0.73210901]
 [ 0.84031397  0.54205799  0.73210901]
 [-0.84016597  0.54205799  0.73210901]
 [ 0.84031397 -0.55008799  0.73210901]
 [ 0.84031397  0.54205799 -0.12601601]]";[1.68047994 1.09214598 0.85812502];1,680479944;1,092145979;0,858125016;1,680479944;1,574942083;0,999997548;-0,999997679
142;Table;19600;9802;triangles;[-9.73784381e-05 -1.37798820e-04 -7.47827206e-05];0,000184563;"[[-0.98293102 -0.26720101 -0.493251  ]
 [ 0.99968499 -0.26720101 -0.493251  ]
 [-0.98293102  0.044393   -0.493251  ]
 [-0.98293102 -0.26720101  0.51176703]
 [ 0.99968499  0.044393    0.51176703]
 [-0.98293102  0.044393    0.51176703]
 [ 0.99968499 -0.26720101  0.51176703]
 [ 0.99968499  0.044393   -0.493251  ]]";[1.98261601 0.31159401 1.00501803];1,982616007;0,311594006;1,005018026;1,982616007;0,620871255;0,999999801;-0,891714567
143;Table;18536;9270;triangles;[-1.03030881e-04 -1.45784610e-04 -7.89529721e-05];0,000195198;"[[-0.98175299 -0.27653399 -0.49315   ]
 [ 0.99988103 -0.27653399 -0.49315   ]
 [-0.98175299  0.034432   -0.49315   ]
 [-0.98175299 -0.27653399  0.51151901]
 [ 0.99988103  0.034432    0.51151901]
 [-0.98175299  0.034432    0.51151901]
 [ 0.99988103 -0.27653399  0.51151901]
 [ 0.99988103  0.034432   -0.49315   ]]";[1.98163402 0.31096599 1.00466901];1,981634021;0,310965993;1,004669011;1,981634021;0,619097931;0,999999754;0,983233248
144;Table;30160;15082;triangles;[-6.73093702e-05 -9.50178236e-05 -2.91833437e-05];0,000120044;"[[-0.98316997 -0.40006101 -0.80365098]
 [ 0.99958998 -0.40006101 -0.80365098]
 [-0.98316997  0.048795   -0.80365098]
 [-0.98316997 -0.40006101  0.80749297]
 [ 0.99958998  0.048795    0.80749297]
 [-0.98316997  0.048795    0.80749297]
 [ 0.99958998 -0.40006101  0.80749297]
 [ 0.99958998  0.048795   -0.80365098]]";[1.98275995 0.44885601 1.61114395];1,982759953;0,448856011;1,611143947;1,982759953;1,433875777;0,999989183;-0,348592422
145;Table;26408;13206;triangles;[-5.97012461e-05 -2.47375652e-05 -1.29643280e-05];6,5911E-05;"[[-0.63259798 -0.78775102 -0.632734  ]
 [ 0.63946301 -0.78775102 -0.632734  ]
 [-0.63259798  0.18824799 -0.632734  ]
 [-0.63259798 -0.78775102  0.639301  ]
 [ 0.63946301  0.18824799  0.639301  ]
 [-0.63259798  0.18824799  0.639301  ]
 [ 0.63946301 -0.78775102  0.639301  ]
 [ 0.63946301  0.18824799 -0.632734  ]]";[1.27206099 0.97599901 1.272035  ];1,27206099;0,975999013;1,272035003;1,27206099;1,579269961;0,997691634;0,118892648
146;Table;27424;13714;triangles;[-6.13117359e-05 -9.61309671e-05 -1.43076339e-05];0,000114913;"[[-0.718292   -0.75511998 -0.71840799]
 [ 0.71746802 -0.75511998 -0.71840799]
 [-0.718292    0.226254   -0.71840799]
 [-0.718292   -0.75511998  0.71755397]
 [ 0.71746802  0.226254    0.71755397]
 [-0.718292    0.226254    0.71755397]
 [ 0.71746802 -0.75511998  0.71755397]
 [ 0.71746802  0.226254   -0.71840799]]";[1.43576002 0.98137398 1.43596196];1,435760021;0,981373981;1,435961962;1,435961962;2,023295573;-0,193164648;0,001200919
147;Table;27406;13705;triangles;[-7.32150729e-05 -4.89382929e-05 -1.58390570e-05];8,94778E-05;"[[-0.80662501 -0.61110502 -0.81764603]
 [ 0.81326699 -0.61110502 -0.81764603]
 [-0.80662501  0.121435   -0.81764603]
 [-0.80662501 -0.61110502  0.80228102]
 [ 0.81326699  0.121435    0.80228102]
 [-0.80662501  0.121435    0.80228102]
 [ 0.81326699 -0.61110502  0.80228102]
 [ 0.81326699  0.121435   -0.81764603]]";[1.619892   0.73254003 1.61992705];1,619892001;0,732540026;1,619927049;1,619927049;1,922263315;0,999950552;0,395754698
148;Table;26746;13375;triangles;[-8.14073104e-05 -1.09558938e-04 -1.97026954e-05];0,000137908;"[[-0.98282599 -0.48385301 -0.98635   ]
 [ 0.98572999 -0.48385301 -0.98635   ]
 [-0.98282599  0.116774   -0.98635   ]
 [-0.98282599 -0.48385301  0.982292  ]
 [ 0.98572999  0.116774    0.982292  ]
 [-0.98282599  0.116774    0.982292  ]
 [ 0.98572999 -0.48385301  0.982292  ]
 [ 0.98572999  0.116774   -0.98635   ]]";[1.96855599 0.60062701 1.968642  ];1,968555987;0,600627013;1,968641996;1,968641996;2,327659106;0,813894087;0,000465168
149;Table;27172;13588;triangles;[-8.00029266e-05 -1.07605306e-04 -1.93201212e-05];0,000135472;"[[-0.98555499 -0.51545697 -0.98828101]
 [ 0.980304   -0.51545697 -0.98828101]
 [-0.98555499  0.081562   -0.98828101]
 [-0.98555499 -0.51545697  0.97842699]
 [ 0.980304    0.081562    0.97842699]
 [-0.98555499  0.081562    0.97842699]
 [ 0.980304   -0.51545697  0.97842699]
 [ 0.980304    0.081562   -0.98828101]]";[1.965859   0.59701897 1.966708  ];1,965858996;0,597018972;1,966708004;1,966708004;2,308236913;0,996578572;0,000486292
150;Table;27154;13579;triangles;[-4.55527491e-05 -9.12209958e-05 -1.75248816e-05];0,000103457;"[[-0.46527499 -0.929452   -0.45673901]
 [ 0.46858999 -0.929452   -0.45673901]
 [-0.46527499  0.203658   -0.45673901]
 [-0.46527499 -0.929452    0.47695699]
 [ 0.46858999  0.203658    0.47695699]
 [-0.46527499  0.203658    0.47695699]
 [ 0.46858999 -0.929452    0.47695699]
 [ 0.46858999  0.203658   -0.45673901]]";[0.93386498 1.13311    0.933696  ];0,933864981;1,133110002;0,933696002;1,133110002;0,988010732;0,008341401;0,687608579
